id_client,numero_compte,nom,prenom,email,telephone,age,ville,code_postal,solde_compte,revenu_annuel,carte_credit,type_compte,date_ouverture,statut
CLI000144,3742-805616,Lévesque,Anne,anne.lévesque@yahoo.ca,514-321-8835,20,Saguenay,G6Y 8I1,183806.38,112072,4315-6885-5496-1813,Entreprise,2021-04-22,Inactif
CLI000145,5382-865083,Lévesque,Marc,marc.lévesque@yahoo.ca,514-299-2854,75,Saguenay,L8F 9U6,187931.26,129885,4122-7509-2779-6497,Épargne,2015-03-23,Inactif
CLI000146,6562-470870,Lavoie,Pierre,pierre.lavoie@yahoo.ca,514-538-1106,69,Terrebonne,W6I 3L2,166100.68,180240,4991-1274-5787-8737,Courant,2024-03-09,Fermé
CLI000147,3792-889061,Girard,Julie,julie.girard@hotmail.com,514-620-4542,21,Lévis,Z8R 2W3,269412.82,149194,4613-1010-2686-4552,Courant,2022-08-06,Actif
CLI000148,2388-734782,Ouellet,Laura,laura.ouellet@bnc.ca,514-635-4250,60,Longueuil,L7E 6B9,328229.53,48029,4468-9496-5907-2362,Premium,2016-01-21,Suspendu
CLI000149,2487-676346,Gagné,Marc,marc.gagné@hotmail.com,514-701-9243,21,Laval,P0M 9Z0,373190.27,131476,4452-7120-9599-4429,Courant,2021-12-08,Suspendu
CLI000150,8032-959892,Paquette,David,david.paquette@gmail.com,514-644-9706,43,Québec,E9B 5A8,372554.25,196687,4133-2207-5245-4836,Épargne,2024-05-19,Inactif
CLI000151,8880-859070,Paquette,Isabelle,isabelle.paquette@hotmail.com,514-894-5831,50,Longueuil,W8Y 6T7,58490.45,60122,4124-6618-1122-5880,Épargne,2022-10-08,Fermé
CLI000152,6625-597462,Simard,Philippe,philippe.simard@outlook.com,514-968-7436,67,Gatineau,D9N 6Z9,400514.23,116938,4621-6076-2284-7547,Épargne,2019-10-01,Inactif
CLI000153,2213-107674,Boucher,Marc,marc.boucher@bnc.ca,514-470-2852,40,Gatineau,I5H 4I8,281102.65,152035,4538-5640-5051-3453,Épargne,2023-12-28,Suspendu
CLI000154,8705-974128,Leblanc,Luc,luc.leblanc@bnc.ca,514-559-7042,44,Québec,W8J 5B7,269346.14,39322,4666-7977-9169-7601,Étudiant,2024-03-22,Suspendu
CLI000155,3367-482984,Boucher,Marie,marie.boucher@gmail.com,514-360-3600,42,Laval,L1W 6N7,414694.08,108960,4843-5754-1614-7940,Premium,2015-01-28,Actif
CLI000156,5275-746367,Morin,Emma,emma.morin@outlook.com,514-481-2916,50,Gatineau,T6B 2T0,141183.39,36933,4700-7915-9997-1834,Épargne,2015-07-24,Fermé
CLI000157,6803-746455,Leblanc,Camille,camille.leblanc@gmail.com,514-771-8731,74,Montréal,B7M 3D7,58652.82,176277,4455-6804-1635-2953,Courant,2018-02-08,Actif
CLI000158,9719-746103,Gagné,Jean,jean.gagné@yahoo.ca,514-453-2749,69,Sherbrooke,F9N 4U3,245835.72,245339,4380-7481-4533-9271,Étudiant,2019-12-06,Fermé
CLI000159,7851-677619,Ouellet,David,david.ouellet@bnc.ca,514-926-5338,30,Gatineau,L5F 7Q9,173304.29,79962,4228-9367-2409-4430,Courant,2015-08-22,Inactif
CLI000160,9086-569749,Tremblay,Luc,luc.tremblay@outlook.com,514-215-9614,65,Longueuil,F5V 5R5,387456.51,219400,4508-2080-7866-2793,Entreprise,2016-11-05,Inactif
CLI000161,9611-221149,Gauthier,Marie,marie.gauthier@yahoo.ca,514-645-1598,59,Sherbrooke,T9C 7S5,256085.12,41876,4155-9539-2490-4913,Courant,2018-11-21,Fermé
CLI000162,2724-234411,Bergeron,David,david.bergeron@bnc.ca,514-445-3988,43,Lévis,T2V 3B4,66689.88,44040,4104-5561-2969-7197,Courant,2016-05-16,Inactif
CLI000163,3866-307984,Bergeron,Nathalie,nathalie.bergeron@hotmail.com,514-814-8003,18,Québec,K8C 5R5,262256.95,36394,4921-8034-4130-2654,Étudiant,2017-08-26,Inactif
CLI000164,1706-174743,Roy,Nathalie,nathalie.roy@bnc.ca,514-685-4372,35,Laval,C4D 1B9,380385.73,113451,4415-8369-1056-5498,Épargne,2020-03-01,Actif
CLI000165,7803-988766,Leblanc,Sarah,sarah.leblanc@bnc.ca,514-835-2027,19,Trois-Rivières,P7X 8V5,427494.58,27471,4512-6026-4112-1421,Épargne,2023-05-20,Fermé
CLI000166,5471-996246,Gauthier,Alexandre,alexandre.gauthier@gmail.com,514-741-8111,41,Terrebonne,D6G 8J4,494922.57,84863,4143-5863-9680-8408,Étudiant,2022-12-10,Inactif
CLI000167,5838-541360,Bélanger,Thomas,thomas.bélanger@outlook.com,514-605-3073,36,Montréal,U7Z 9F2,119034.46,229018,4427-4761-5407-6042,Courant,2018-11-12,Fermé
CLI000168,9454-817166,Roy,Laura,laura.roy@hotmail.com,514-592-8527,73,Trois-Rivières,X3N 1L6,75491.40,206687,4989-5578-2827-2976,Étudiant,2022-05-28,Fermé
CLI000169,6685-283782,Roy,Julie,julie.roy@gmail.com,514-701-7390,52,Sherbrooke,F5T 4G4,118410.39,216400,4844-3020-9529-8022,Étudiant,2017-05-15,Actif
CLI000170,6602-542238,Lévesque,Nicolas,nicolas.lévesque@yahoo.ca,514-815-4330,59,Québec,S5K 6S5,345813.45,82251,4662-2057-6831-3248,Courant,2019-07-01,Inactif
CLI000171,6944-881579,Morin,Nathalie,nathalie.morin@gmail.com,514-258-7833,68,Montréal,W9H 2Y3,330607.15,89126,4372-6303-5745-4372,Premium,2019-07-03,Fermé
CLI000172,3180-315155,Roy,Sarah,sarah.roy@outlook.com,514-854-7301,18,Sherbrooke,P9Y 8Z4,256017.56,199188,4737-1129-8338-5166,Entreprise,2020-08-26,Fermé
CLI000173,8197-818651,Girard,Nathalie,nathalie.girard@bnc.ca,514-484-5149,50,Saguenay,W6Y 6B8,417472.84,243617,4413-6673-9050-6415,Épargne,2022-03-19,Fermé
CLI000174,6528-463712,Bergeron,David,david.bergeron@yahoo.ca,514-539-6151,70,Lévis,N0R 7J0,154370.74,129193,4549-4278-4576-3511,Premium,2020-04-24,Actif
CLI000175,5097-406223,Lavoie,Nathalie,nathalie.lavoie@outlook.com,514-394-6594,52,Terrebonne,H4O 5R6,497315.23,37922,4920-6992-6986-8006,Premium,2016-04-06,Suspendu
CLI000176,3714-216229,Roy,Jean,jean.roy@outlook.com,514-375-5301,43,Lévis,H5P 1K6,449209.60,26551,4753-7806-6385-2633,Premium,2018-01-10,Inactif
CLI000177,4478-127802,Gagnon,Julie,julie.gagnon@yahoo.ca,514-450-7972,23,Saguenay,H1W 6A0,32319.05,187261,4295-5880-4808-5073,Courant,2015-10-20,Inactif
CLI000178,4667-259046,Bélanger,François,françois.bélanger@gmail.com,514-669-5406,29,Montréal,A4U 4T8,420761.34,171120,4705-8332-2183-9921,Entreprise,2022-10-20,Fermé
CLI000179,4082-284378,Gagnon,Marc,marc.gagnon@hotmail.com,514-678-8386,36,Terrebonne,M3D 3Y3,305082.64,47690,4112-1448-9403-3624,Premium,2016-07-03,Fermé
CLI000180,9248-895203,Bouchard,Sophie,sophie.bouchard@hotmail.com,514-751-5654,21,Montréal,L4A 6E0,406407.90,94672,4983-8128-8259-1946,Étudiant,2024-12-22,Inactif
CLI000181,1635-110899,Tremblay,Thomas,thomas.tremblay@bnc.ca,514-437-3026,65,Montréal,J8I 3B0,52051.99,41246,4265-7823-6364-8936,Épargne,2022-08-16,Suspendu
CLI000182,9443-901124,Pelletier,Sarah,sarah.pelletier@yahoo.ca,514-321-4593,23,Longueuil,E3E 1G8,16192.24,225606,4229-9281-4879-9028,Épargne,2020-09-19,Inactif
CLI000183,8579-526815,Lavoie,Emma,emma.lavoie@outlook.com,514-226-1920,46,Gatineau,B0X 8O3,279713.55,218708,4603-2039-6776-8820,Étudiant,2015-01-01,Suspendu
CLI000184,4163-366923,Lavoie,Sophie,sophie.lavoie@hotmail.com,514-903-5159,73,Montréal,V8P 8E1,254990.80,217299,4334-9421-1543-3264,Épargne,2024-05-02,Fermé
CLI000185,3612-335919,Girard,Camille,camille.girard@bnc.ca,514-510-4938,34,Saguenay,M1V 9H1,175255.53,70547,4876-3176-9222-4780,Épargne,2022-02-05,Actif
CLI000186,8529-652014,Leblanc,David,david.leblanc@yahoo.ca,514-612-5099,69,Terrebonne,B5I 2A1,441009.03,240715,4983-2040-2426-3726,Épargne,2024-05-23,Inactif
CLI000187,3144-290382,Lévesque,Jean,jean.lévesque@gmail.com,514-860-3169,72,Lévis,E7B 6V8,307790.50,103043,4936-3051-8873-3742,Premium,2021-08-23,Suspendu
CLI000188,8168-143841,Lavoie,Thomas,thomas.lavoie@hotmail.com,514-348-9558,46,Saguenay,W5O 8Q5,461547.96,65802,4529-9686-9980-2304,Étudiant,2024-05-18,Fermé
CLI000189,8169-638419,Bergeron,Julie,julie.bergeron@outlook.com,514-374-4716,28,Québec,W5P 4G1,129801.31,64640,4373-4782-5878-3640,Étudiant,2022-02-27,Inactif
CLI000190,8432-663287,Girard,Luc,luc.girard@hotmail.com,514-490-3616,47,Gatineau,B1X 3T9,259992.08,112218,4118-5493-8655-9687,Étudiant,2016-06-06,Actif
CLI000191,3476-689219,Morin,Luc,luc.morin@bnc.ca,514-221-1271,57,Terrebonne,E5M 7R7,50681.59,237440,4529-7536-1471-7498,Épargne,2019-11-22,Actif
CLI000192,2767-420330,Morin,Emma,emma.morin@hotmail.com,514-998-9194,52,Longueuil,U7E 7L2,92858.16,49697,4592-1390-9596-8054,Étudiant,2019-06-23,Inactif
CLI000193,8090-735283,Roy,Isabelle,isabelle.roy@gmail.com,514-857-3907,54,Laval,O8E 4V7,415295.31,171574,4332-7328-1036-2501,Entreprise,2018-12-09,Fermé
CLI000194,3678-788551,Bélanger,Sophie,sophie.bélanger@outlook.com,514-908-2258,18,Saguenay,K6R 7L0,382430.33,68930,4409-9898-1869-8741,Premium,2021-04-06,Suspendu
CLI000195,3709-900779,Bélanger,Philippe,philippe.bélanger@outlook.com,514-642-6931,18,Trois-Rivières,N4O 5H0,172512.59,188975,4998-3425-6644-4755,Épargne,2020-05-21,Fermé
CLI000196,9321-134195,Ouellet,Nicolas,nicolas.ouellet@outlook.com,514-975-2611,57,Trois-Rivières,G6V 7E4,468230.74,110807,4243-2147-5010-3660,Premium,2020-01-09,Fermé
CLI000197,7003-781038,Côté,Alexandre,alexandre.côté@yahoo.ca,514-410-6278,34,Gatineau,F0R 2T4,377243.28,206345,4429-1922-1457-2260,Courant,2021-11-11,Inactif
CLI000198,6931-840301,Bouchard,Luc,luc.bouchard@gmail.com,514-909-1245,33,Gatineau,C9A 6K9,201068.18,225376,4334-6673-3511-1906,Courant,2015-04-06,Actif
CLI000199,6393-831445,Gagné,Marc,marc.gagné@hotmail.com,514-237-3189,35,Laval,N0W 4J8,473105.29,44708,4799-8658-4807-2204,Étudiant,2017-01-22,Inactif
CLI000200,9461-920527,Girard,Marie,marie.girard@hotmail.com,514-578-9495,52,Sherbrooke,C6R 8Y1,221623.90,64283,4523-7478-1054-7269,Entreprise,2016-06-06,Actif
CLI000201,4172-588163,Gauthier,Julie,julie.gauthier@gmail.com,514-249-8796,67,Trois-Rivières,N3H 1Q2,178394.22,38532,4415-4451-2056-7938,Courant,2016-05-15,Inactif
CLI000202,4298-130892,Boucher,Thomas,thomas.boucher@outlook.com,514-895-5047,60,Laval,B3U 9U6,460740.95,186983,4362-8889-5743-9956,Épargne,2017-12-05,Actif
CLI000203,6473-542342,Lavoie,Thomas,thomas.lavoie@outlook.com,514-717-1837,52,Longueuil,X9X 6E4,241227.19,28153,4667-8645-8304-8902,Étudiant,2024-01-02,Fermé
CLI000204,4865-839372,Gagnon,Emma,emma.gagnon@bnc.ca,514-781-8437,35,Québec,F5I 0Z1,301442.01,172251,4406-3260-5534-8291,Premium,2018-02-17,Actif
CLI000205,1596-128741,Bergeron,Sophie,sophie.bergeron@hotmail.com,514-961-4793,61,Québec,I6S 6T5,350051.39,46185,4984-2619-7431-9627,Épargne,2016-10-26,Suspendu
CLI000206,1507-190201,Gauthier,Emma,emma.gauthier@gmail.com,514-748-1909,54,Montréal,S6Y 9W4,100502.39,70532,4927-6213-4234-4800,Courant,2020-11-26,Actif
CLI000207,5328-653279,Gauthier,Camille,camille.gauthier@yahoo.ca,514-243-6317,69,Longueuil,I8Y 1Z3,392348.63,223690,4223-3146-8818-7742,Premium,2018-08-03,Suspendu
CLI000208,2170-902196,Lavoie,Emma,emma.lavoie@bnc.ca,514-864-1762,19,Québec,D9B 7P6,132976.67,198966,4154-7106-5701-1651,Premium,2021-03-15,Inactif
CLI000209,6462-949434,Morin,Pierre,pierre.morin@bnc.ca,514-629-4242,72,Laval,W5Q 9D7,383752.97,203955,4530-2570-6593-7105,Épargne,2017-04-08,Actif
CLI000210,4369-487942,Gagnon,Emma,emma.gagnon@yahoo.ca,514-403-6166,40,Québec,F6W 5B3,346989.24,195170,4984-5536-1812-6585,Entreprise,2016-05-28,Actif
CLI000211,7908-574443,Bélanger,Marc,marc.bélanger@gmail.com,514-968-8277,58,Terrebonne,M4R 0L3,34996.32,235816,4133-6109-4802-4386,Entreprise,2020-05-19,Fermé
CLI000212,8718-388889,Bouchard,Marie,marie.bouchard@outlook.com,514-769-2050,69,Laval,T4O 9Q2,10984.90,221859,4158-4950-2616-6583,Courant,2017-06-08,Actif
CLI000213,1628-819159,Simard,Thomas,thomas.simard@gmail.com,514-328-3940,33,Gatineau,L2F 5O3,373381.69,232145,4731-3857-1642-9912,Entreprise,2022-04-21,Suspendu
CLI000214,7533-587884,Gagné,Nicolas,nicolas.gagné@outlook.com,514-287-2764,68,Montréal,O4O 6J5,14235.68,159126,4815-3992-3362-7755,Entreprise,2019-04-27,Suspendu
CLI000215,2503-870627,Pelletier,Anne,anne.pelletier@outlook.com,514-494-5937,45,Trois-Rivières,P5V 2D4,120768.62,34027,4440-6271-6264-9198,Premium,2022-06-19,Fermé
CLI000216,5166-319296,Paquette,Isabelle,isabelle.paquette@outlook.com,514-312-8104,28,Terrebonne,F8G 1E7,388506.31,152360,4402-4523-7220-5840,Premium,2016-10-09,Fermé
CLI000217,4183-547192,Paquette,Jean,jean.paquette@yahoo.ca,514-219-9795,53,Québec,F6S 3S2,423074.04,94856,4500-4524-1264-9644,Courant,2023-08-03,Suspendu
CLI000218,8587-946123,Tremblay,Marc,marc.tremblay@hotmail.com,514-365-8435,73,Terrebonne,O8X 6M0,298503.05,65929,4549-7952-4256-5167,Étudiant,2016-05-22,Inactif
CLI000219,8350-438284,Pelletier,Marie,marie.pelletier@outlook.com,514-237-4580,51,Québec,X5B 9W1,175116.96,201494,4878-2069-3595-8017,Étudiant,2015-04-21,Fermé
CLI000220,2466-372819,Lévesque,Pierre,pierre.lévesque@yahoo.ca,514-693-2924,20,Montréal,M0P 9B6,172107.01,182823,4945-8204-7987-1019,Premium,2021-08-09,Suspendu
CLI000221,5835-434740,Morin,Marc,marc.morin@bnc.ca,514-292-5825,59,Québec,J7W 4R5,90741.97,42835,4177-3453-2601-4678,Étudiant,2023-11-10,Suspendu
CLI000222,5321-641470,Boucher,Marc,marc.boucher@gmail.com,514-581-8075,50,Longueuil,O2F 4E6,78412.15,50276,4737-6683-2537-4570,Épargne,2020-09-21,Suspendu
CLI000223,2316-956427,Tremblay,Nicolas,nicolas.tremblay@gmail.com,514-329-5165,74,Terrebonne,B1H 2D5,186304.96,199279,4799-3401-7049-8311,Courant,2019-08-08,Suspendu
CLI000224,3179-881589,Bouchard,Camille,camille.bouchard@bnc.ca,514-512-4116,21,Québec,X0Z 8Z3,267735.81,156845,4707-6073-9030-6314,Entreprise,2020-05-20,Fermé
CLI000225,3329-373166,Côté,Thomas,thomas.côté@hotmail.com,514-362-1624,66,Trois-Rivières,T9V 0B1,340169.37,150073,4654-4285-7902-4256,Entreprise,2022-03-26,Fermé
CLI000226,3115-598544,Bouchard,Pierre,pierre.bouchard@outlook.com,514-598-6565,44,Trois-Rivières,H1Q 5C9,331325.49,65667,4925-9369-2229-4636,Entreprise,2022-12-11,Suspendu
CLI000227,7470-448950,Gagné,David,david.gagné@gmail.com,514-715-8512,31,Terrebonne,V6J 1T7,356136.67,216935,4645-7661-8866-7255,Étudiant,2024-06-19,Actif
CLI000228,3226-361030,Pelletier,David,david.pelletier@bnc.ca,514-663-6436,74,Saguenay,D6C 6E4,64286.81,51210,4934-3125-8850-2867,Épargne,2015-01-19,Suspendu
CLI000229,3673-942054,Leblanc,Thomas,thomas.leblanc@bnc.ca,514-425-4017,74,Gatineau,S8H 1X6,254929.99,68314,4391-3374-5136-3806,Premium,2021-03-21,Fermé
CLI000230,2819-760174,Simard,Julie,julie.simard@yahoo.ca,514-642-7076,47,Québec,W8D 1W1,257813.47,240256,4288-7324-8675-8977,Premium,2018-09-27,Actif
CLI000231,4882-925110,Gauthier,Sophie,sophie.gauthier@hotmail.com,514-301-3929,24,Gatineau,U3P 5T1,73132.36,166650,4990-4004-1825-1348,Étudiant,2021-06-18,Fermé
CLI000232,3544-608633,Boucher,Anne,anne.boucher@outlook.com,514-782-6846,63,Longueuil,X1A 2Q9,471804.22,200676,4706-7056-2330-5011,Épargne,2015-03-21,Suspendu
CLI000233,4535-618937,Bergeron,Pierre,pierre.bergeron@hotmail.com,514-335-7253,49,Montréal,M8W 1O7,348291.56,135846,4306-5998-3489-1675,Courant,2016-04-05,Actif
CLI000234,4404-366899,Lévesque,Sophie,sophie.lévesque@yahoo.ca,514-432-2976,62,Laval,C8E 8G8,230416.20,186718,4222-9891-3136-5358,Premium,2021-07-08,Fermé
CLI000235,2068-516279,Bergeron,Pierre,pierre.bergeron@gmail.com,514-582-5000,74,Trois-Rivières,R7R 0J9,426718.26,195682,4720-3778-7554-6242,Étudiant,2021-04-16,Fermé
CLI000236,1905-552803,Simard,Marie,marie.simard@yahoo.ca,514-555-2373,36,Trois-Rivières,I3C 1X5,285880.06,197106,4969-7604-3866-2884,Épargne,2022-10-11,Fermé
CLI000237,9958-512086,Fortin,Jean,jean.fortin@gmail.com,514-848-6988,38,Gatineau,H0R 5T7,250886.86,36825,4122-1962-1292-6195,Entreprise,2018-03-08,Fermé
CLI000238,1419-399287,Gagné,Alexandre,alexandre.gagné@gmail.com,514-796-3502,37,Sherbrooke,C1W 2F6,152296.89,166870,4426-8359-9511-8410,Étudiant,2024-02-28,Actif
CLI000239,5659-689764,Tremblay,Philippe,philippe.tremblay@yahoo.ca,514-780-8207,42,Saguenay,B8Z 2O1,29598.13,36880,4179-3740-8004-6657,Épargne,2024-06-23,Actif
CLI000240,2718-221583,Lavoie,François,françois.lavoie@yahoo.ca,514-456-2752,24,Québec,C0Z 3N9,437085.68,38105,4498-3167-5252-8718,Étudiant,2015-09-03,Actif
CLI000241,6206-262424,Morin,David,david.morin@gmail.com,514-393-5937,47,Terrebonne,M6O 0F9,175769.31,239216,4381-3638-6449-4810,Courant,2024-03-04,Suspendu
CLI000242,5928-223891,Roy,Thomas,thomas.roy@yahoo.ca,514-603-7445,35,Québec,F1L 3W5,378603.64,242974,4624-4203-8225-8286,Premium,2020-04-13,Fermé
CLI000243,3539-416597,Bélanger,Nicolas,nicolas.bélanger@hotmail.com,514-434-3482,41,Québec,I2E 7L6,151969.65,26052,4496-9906-3936-3461,Courant,2015-05-14,Suspendu
CLI000244,2049-677948,Paquette,Thomas,thomas.paquette@gmail.com,514-937-9571,63,Montréal,F8B 9W8,286811.96,153583,4175-4005-4584-4470,Courant,2020-12-16,Suspendu
CLI000245,4140-649735,Gagné,Camille,camille.gagné@gmail.com,514-418-8164,74,Saguenay,H8M 3G5,224297.47,45003,4522-3641-5619-9472,Étudiant,2023-04-01,Suspendu
CLI000246,8731-830770,Roy,Sophie,sophie.roy@hotmail.com,514-607-9302,43,Lévis,J6J 4Z6,348044.45,112209,4395-7401-9123-9997,Entreprise,2020-02-21,Inactif
CLI000247,1134-599532,Leblanc,Isabelle,isabelle.leblanc@gmail.com,514-785-2682,63,Gatineau,K8K 9R3,426002.53,35613,4478-3141-4622-7821,Courant,2019-01-15,Suspendu
CLI000248,7459-182728,Pelletier,Thomas,thomas.pelletier@gmail.com,514-775-5563,24,Laval,U5S 3U8,284800.22,57670,4691-9576-3703-8293,Étudiant,2016-01-05,Actif
CLI000249,7473-228801,Ouellet,Julie,julie.ouellet@outlook.com,514-608-7170,52,Trois-Rivières,F3S 5X3,243816.47,236520,4802-4723-4283-1612,Premium,2020-12-16,Inactif
CLI000250,6757-734385,Paquette,Anne,anne.paquette@bnc.ca,514-702-8102,32,Longueuil,T7O 1X0,302341.63,231074,4175-3744-4083-9744,Premium,2023-08-20,Actif
CLI000251,6195-884968,Côté,David,david.côté@yahoo.ca,514-603-2800,38,Sherbrooke,N1W 9T8,361969.82,82714,4606-6040-4227-4997,Étudiant,2015-04-17,Inactif
CLI000252,1872-624951,Gagné,Sarah,sarah.gagné@outlook.com,514-549-3015,56,Terrebonne,I9K 7M9,45789.24,42844,4430-1150-8337-3196,Épargne,2018-09-20,Inactif
CLI000253,8680-994914,Paquette,Sophie,sophie.paquette@outlook.com,514-220-6803,37,Gatineau,S0F 3B8,73595.34,108723,4165-8551-3996-1845,Courant,2016-05-05,Fermé
CLI000254,2311-753385,Gagnon,Philippe,philippe.gagnon@yahoo.ca,514-219-8364,52,Montréal,K5J 6S0,36621.09,99511,4797-6489-2633-8909,Entreprise,2020-03-25,Fermé
CLI000255,2359-839986,Lavoie,Isabelle,isabelle.lavoie@yahoo.ca,514-626-2873,57,Trois-Rivières,A1Q 8I0,157704.88,143857,4218-4479-3118-5255,Épargne,2019-07-11,Actif
CLI000256,8362-222554,Côté,Thomas,thomas.côté@gmail.com,514-828-6789,24,Trois-Rivières,D8L 5G4,430729.69,185813,4243-7585-4149-9179,Étudiant,2021-08-06,Fermé
CLI000257,3910-896802,Girard,Philippe,philippe.girard@yahoo.ca,514-269-9617,36,Longueuil,R7P 7Z2,369252.16,35567,4377-6149-9428-5852,Courant,2022-12-03,Fermé
CLI000258,5457-423841,Tremblay,Isabelle,isabelle.tremblay@gmail.com,514-345-6893,45,Laval,Q2H 8G7,155637.23,179133,4928-7215-7195-6225,Courant,2021-01-09,Suspendu
CLI000259,1463-543654,Girard,Camille,camille.girard@hotmail.com,514-214-2951,75,Laval,F7D 1C0,378965.46,231171,4264-6919-4604-6481,Épargne,2015-01-01,Fermé
CLI000260,5365-900103,Bouchard,Jean,jean.bouchard@bnc.ca,514-467-8257,66,Laval,T5O 6L6,147854.90,31940,4196-2642-1614-8986,Premium,2017-12-07,Actif
CLI000261,7333-887187,Leblanc,Philippe,philippe.leblanc@gmail.com,514-504-7677,37,Trois-Rivières,Q5F 0W6,365795.26,78755,4291-7435-9764-7712,Courant,2023-05-04,Actif
CLI000262,1744-757095,Gagné,Sophie,sophie.gagné@hotmail.com,514-572-3836,31,Lévis,Y6T 2M2,283407.60,148121,4473-4160-6893-4652,Premium,2018-01-16,Actif
CLI000263,4135-133766,Leblanc,Camille,camille.leblanc@yahoo.ca,514-788-9027,31,Saguenay,P1R 0C7,453951.94,205543,4267-2556-4376-2802,Épargne,2017-02-08,Fermé
CLI000264,1826-134998,Roy,Pierre,pierre.roy@outlook.com,514-869-2079,52,Gatineau,X9Z 5H7,346122.84,195682,4462-7570-7764-9799,Étudiant,2024-06-21,Actif
CLI000265,5884-696622,Boucher,Emma,emma.boucher@yahoo.ca,514-211-7790,50,Lévis,E0S 6H2,105500.83,234359,4637-4336-8055-5130,Courant,2023-12-19,Actif
CLI000266,8393-590103,Leblanc,Julie,julie.leblanc@hotmail.com,514-868-2490,59,Montréal,J8W 1Z1,428123.25,244741,4335-2297-8756-7445,Premium,2015-03-16,Inactif
CLI000267,5478-195360,Bouchard,Nathalie,nathalie.bouchard@yahoo.ca,514-883-7844,68,Saguenay,S9C 3B8,403673.97,74934,4604-9300-9156-4721,Entreprise,2022-07-14,Inactif
CLI000268,8597-289492,Gauthier,Thomas,thomas.gauthier@hotmail.com,514-277-8244,68,Trois-Rivières,N9D 0J1,13968.02,234899,4894-3695-6139-5513,Entreprise,2023-05-01,Suspendu
CLI000269,9000-687193,Lévesque,Sophie,sophie.lévesque@gmail.com,514-876-2827,47,Gatineau,N2C 8J8,315551.77,190428,4900-2049-2451-3196,Premium,2017-02-05,Fermé
CLI000270,4229-521811,Girard,Sarah,sarah.girard@bnc.ca,514-776-8710,70,Longueuil,O4O 1P7,444796.98,102606,4350-9810-5019-5574,Courant,2018-12-16,Inactif
CLI000271,2469-696408,Fortin,Sophie,sophie.fortin@hotmail.com,514-598-2905,51,Trois-Rivières,C7L 5I9,319083.17,211487,4434-8330-9531-9208,Entreprise,2021-11-21,Fermé
CLI000272,1759-934259,Bergeron,Thomas,thomas.bergeron@gmail.com,514-976-8125,21,Longueuil,G4J 3D8,36708.28,134856,4709-5229-1759-8588,Courant,2020-12-05,Actif
CLI000273,7534-613015,Gagnon,Sophie,sophie.gagnon@hotmail.com,514-993-2279,33,Sherbrooke,L1D 6C5,438012.03,221361,4544-3216-6740-5281,Entreprise,2015-05-23,Inactif
CLI000274,2465-532330,Tremblay,Isabelle,isabelle.tremblay@hotmail.com,514-246-5674,63,Sherbrooke,N6Q 5Y9,142438.37,239347,4944-7809-4409-2453,Courant,2024-11-21,Fermé
CLI000275,2981-839313,Gagnon,Jean,jean.gagnon@bnc.ca,514-592-8436,36,Longueuil,B9A 5F8,278097.10,161032,4520-4206-1693-3390,Entreprise,2015-09-02,Inactif
CLI000276,8952-106130,Girard,Emma,emma.girard@outlook.com,514-386-3198,19,Sherbrooke,K3J 5H9,445771.00,147201,4633-7048-7959-4366,Entreprise,2021-04-15,Fermé
CLI000277,1030-887963,Lavoie,Philippe,philippe.lavoie@bnc.ca,514-821-8833,29,Saguenay,K1L 0O9,329173.93,237232,4130-1335-2381-8493,Étudiant,2019-02-23,Fermé
CLI000278,6413-409159,Tremblay,Nathalie,nathalie.tremblay@gmail.com,514-786-3975,63,Québec,A8T 9A2,443007.29,107307,4101-7284-1388-7446,Étudiant,2019-11-15,Inactif
CLI000279,7439-597600,Ouellet,Pierre,pierre.ouellet@outlook.com,514-428-5337,59,Longueuil,N9D 1J9,446830.62,28742,4681-4524-6810-3644,Étudiant,2015-06-27,Fermé
CLI000280,3047-583979,Boucher,Jean,jean.boucher@yahoo.ca,514-767-4509,40,Terrebonne,R7A 6Z6,368739.04,230602,4800-6732-1313-4567,Épargne,2019-06-09,Inactif
CLI000281,7770-170532,Simard,David,david.simard@yahoo.ca,514-798-7444,57,Gatineau,N1C 9N1,377618.02,64031,4506-3401-2909-3508,Courant,2023-01-28,Inactif
CLI000282,3210-757255,Girard,Luc,luc.girard@bnc.ca,514-986-9422,39,Laval,U4S 2D4,391646.22,120187,4888-9477-8981-6315,Épargne,2016-08-24,Fermé
